"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
"8151",3,3,4,2,1,1,3,4,3,4,2,1,3,1,4,3,2,3,1,4,1,1,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,1,4,3,2,3,1,4,3,2,1,3,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,4,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,4,3,2
"8152",3,3,4,2,1,1,3,4,3,4,2,1,3,1,4,3,2,3,1,4,1,1,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,1,4,3,2,3,2,4,3,2,1,3,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,4,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,4,3,2
"8153",3,3,4,2,1,1,3,4,3,4,2,1,3,1,4,3,2,3,1,4,1,1,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,1,4,3,2,3,2,4,3,2,1,3,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,4,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,4,3,2
"8154",3,3,4,2,1,1,3,4,3,4,2,1,3,1,4,3,2,1,1,4,1,1,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,1,4,3,2,3,2,4,3,2,1,3,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,4,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,4,3,2
"8155",3,3,4,2,1,1,3,4,3,4,2,1,3,1,4,3,2,1,1,4,1,1,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,1,4,3,2,3,2,4,3,2,1,3,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,4,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,4,3,2
"8156",3,3,4,2,1,1,3,4,3,4,2,1,3,1,4,3,2,1,1,4,1,1,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,1,4,3,2,3,2,4,3,2,1,3,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,4,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,4,3,2
"8157",3,3,4,2,1,1,3,4,3,4,2,1,3,1,4,3,2,3,1,4,1,1,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,1,4,3,2,3,2,4,3,2,1,4,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,4,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,4,3,2
"8158",3,3,4,2,1,1,3,4,3,4,2,1,3,1,4,3,2,3,1,4,1,1,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,1,4,3,2,3,2,4,3,2,1,4,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,4,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,4,3,2
"8159",3,3,4,2,1,1,4,4,3,4,2,1,3,1,4,3,2,3,1,4,1,1,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,1,4,3,2,3,2,4,3,2,1,4,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,4,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,4,3,2
"8160",3,3,4,2,1,1,4,4,3,4,2,1,3,1,4,3,2,3,1,4,1,1,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,1,4,3,2,3,2,4,3,2,1,4,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,4,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,4,3,2
"8161",3,3,4,2,1,1,3,4,3,4,2,1,3,1,4,3,2,3,1,4,1,1,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,1,4,3,2,3,1,4,3,2,1,4,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,4,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,4,3,2
"8162",3,3,4,2,1,1,3,4,3,4,2,1,3,1,4,3,2,1,1,4,1,1,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,1,4,3,2,3,1,4,3,2,1,4,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,4,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,4,3,2
"8163",3,3,4,2,1,1,3,4,3,4,2,1,3,1,4,3,2,3,1,4,1,1,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,1,4,3,2,3,1,4,3,2,1,4,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,4,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,4,3,2
"8164",3,3,4,2,1,1,3,4,3,4,2,1,3,1,4,3,2,3,1,4,1,1,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,1,4,3,2,3,1,4,3,2,1,4,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,4,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,4,3,2
"8165",3,3,4,2,1,1,3,4,3,4,2,1,3,1,4,3,2,3,1,4,1,1,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,1,4,3,2,3,1,4,3,2,1,4,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,4,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,4,3,2
"8166",3,3,4,2,1,1,3,4,3,4,2,1,3,1,4,3,2,3,1,4,1,1,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,1,4,3,2,3,1,4,3,2,1,4,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,4,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,4,3,2
"8167",3,3,4,2,1,1,3,4,3,4,2,1,3,1,4,3,2,4,1,4,1,1,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,1,4,3,2,3,1,4,3,2,1,4,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,4,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,4,3,2
"8168",3,3,4,2,1,1,3,4,3,4,2,1,3,1,4,3,2,3,1,4,1,1,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,1,4,3,2,3,2,4,3,2,1,4,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,4,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,4,3,2
"8169",3,3,4,2,1,1,3,4,3,4,2,1,3,1,4,3,2,3,1,4,1,1,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,1,4,3,2,3,2,4,3,2,1,4,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,4,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,4,3,2
"8170",3,3,4,2,1,1,3,4,3,4,2,1,3,1,4,3,2,3,1,4,1,1,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,1,4,3,2,3,2,4,3,2,1,4,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,4,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,4,3,2
"8171",3,3,4,2,1,1,3,4,3,4,2,1,3,1,4,3,2,3,1,4,1,3,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,1,4,3,2,3,2,4,3,2,1,4,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,4,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,4,3,2
"8172",3,3,4,2,1,1,3,4,3,4,2,1,3,1,4,3,2,4,1,4,1,3,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,1,4,3,2,3,2,4,3,2,1,4,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,4,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,4,3,2
"8173",3,3,4,2,1,1,4,4,3,4,2,1,3,1,4,3,2,4,1,4,1,3,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,1,4,3,2,3,2,4,3,2,1,4,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,4,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,4,3,2
"8174",3,3,4,2,1,1,3,4,3,4,2,1,3,1,4,3,2,3,1,4,1,3,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,1,4,3,2,3,1,4,3,2,1,4,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,4,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,4,3,2
"8175",3,3,4,2,1,1,3,4,3,4,2,1,3,1,4,3,2,1,1,4,1,3,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,1,4,3,2,3,2,4,3,2,1,4,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,4,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,4,3,2
"8176",3,3,4,2,1,1,3,4,3,4,2,1,3,1,4,3,2,1,1,4,1,3,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,1,4,3,2,3,2,4,3,2,1,4,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,4,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,4,3,2
"8177",3,3,4,2,1,1,3,4,3,4,2,1,3,1,4,3,2,1,1,4,1,3,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,1,4,3,2,3,2,4,3,2,1,4,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,4,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,4,3,2
"8178",3,3,4,2,1,1,3,4,3,4,2,1,3,1,4,3,2,1,1,4,1,1,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,1,4,3,2,3,2,4,3,2,1,4,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,4,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,4,3,2
"8179",3,3,4,2,1,1,3,4,3,4,2,1,3,1,4,3,2,3,1,4,1,1,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,1,4,3,2,3,2,4,3,2,1,4,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,4,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,4,3,2
"8180",3,3,4,2,1,1,3,4,3,4,2,1,3,1,4,3,2,3,1,4,1,1,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,1,4,3,2,3,1,4,3,2,1,4,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,4,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,3,3,2
"8181",3,3,4,2,1,1,3,4,3,4,2,1,3,1,4,3,2,3,1,4,1,1,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,1,4,3,2,3,2,4,3,2,1,4,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,4,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,3,3,2
"8182",3,3,4,2,1,1,3,4,3,4,2,1,3,1,4,3,2,3,1,4,1,1,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,1,4,3,2,3,2,4,3,2,1,4,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,4,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,4,3,2
"8183",3,3,4,2,1,1,3,4,3,4,2,1,3,1,4,3,2,3,1,4,1,1,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,1,4,3,2,3,2,4,3,2,1,4,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,4,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,4,3,2
"8184",3,3,4,2,1,1,3,4,3,4,2,1,3,1,4,3,2,3,1,4,1,1,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,1,4,3,2,3,1,4,3,2,1,4,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,4,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,4,3,2
"8185",3,3,4,2,1,1,3,4,3,4,2,1,3,1,4,3,2,4,1,4,1,1,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,1,4,3,2,3,1,4,3,2,1,4,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,4,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,4,3,2
"8186",3,3,4,2,1,1,3,4,3,4,2,1,3,1,4,3,2,4,1,4,1,1,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,3,4,3,2,3,1,4,3,2,1,4,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,4,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,4,3,2
"8187",3,3,4,2,1,1,3,4,3,4,2,1,3,1,4,3,2,4,1,4,1,1,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,3,4,3,2,3,1,4,3,2,1,4,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,4,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,4,3,2
"8188",3,3,4,2,1,1,3,4,3,4,2,1,3,1,4,3,2,4,1,4,1,1,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,3,4,3,2,3,1,4,3,2,1,4,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,4,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,4,3,2
"8189",3,3,4,2,1,1,3,4,3,4,2,1,3,1,4,3,2,4,1,4,1,1,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,3,4,3,2,3,2,4,3,2,1,4,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,4,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,4,3,2
"8190",3,3,4,2,1,1,3,4,3,4,2,1,3,1,4,3,2,4,1,4,1,1,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,3,4,3,2,3,2,4,3,2,1,4,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,4,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,4,3,2
"8191",3,3,4,2,1,1,3,4,3,4,2,1,3,1,4,3,2,4,1,4,1,1,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,3,4,3,2,3,2,4,3,2,1,4,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,4,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,4,3,2
"8192",3,3,4,2,1,1,3,4,3,4,2,1,3,1,4,3,2,4,1,4,1,1,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,3,4,3,2,3,2,4,3,2,1,4,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,4,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,4,3,2
"8193",3,3,4,2,1,1,3,4,3,4,2,1,3,1,4,3,2,4,1,4,1,1,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,3,4,3,2,3,2,4,3,2,1,4,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,4,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,4,3,2
"8194",3,3,4,2,1,1,3,4,3,4,2,1,3,1,4,3,2,4,1,4,1,1,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,3,4,3,2,3,2,4,3,2,1,4,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,4,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,4,3,2
"8195",3,3,4,2,1,1,3,4,3,4,2,1,3,1,4,3,2,3,1,4,1,1,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,3,4,3,2,3,2,4,3,2,1,4,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,4,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,4,3,2
"8196",3,3,4,2,1,1,3,4,3,4,2,1,3,1,4,3,2,3,1,4,1,1,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,3,4,3,2,3,2,4,3,2,1,4,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,4,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,4,3,2
"8197",3,3,4,2,1,1,3,4,3,4,2,1,3,1,4,3,2,4,1,4,1,1,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,3,4,3,2,3,2,4,3,2,1,4,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,4,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,4,3,2
"8198",3,3,4,2,1,1,3,4,3,4,2,1,3,1,4,3,2,4,1,4,1,1,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,3,4,3,2,3,2,4,3,2,1,4,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,4,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,4,3,2
"8199",3,3,4,2,1,1,3,4,3,4,2,1,3,1,4,3,2,4,1,4,1,1,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,3,4,3,2,3,1,4,3,2,1,4,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,4,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,4,3,2
"8200",3,3,4,2,1,1,3,4,3,4,2,1,3,1,4,3,2,4,1,4,1,1,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,3,4,3,2,3,1,4,3,2,1,4,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,4,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,4,3,2
"8201",3,3,4,2,1,1,3,4,3,4,2,1,3,1,4,3,2,3,1,4,1,1,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,3,4,3,2,3,1,4,3,2,1,4,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,4,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,4,3,2
"8202",3,3,4,2,1,1,3,4,3,4,2,1,3,1,4,3,2,3,1,4,1,1,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,3,4,3,2,3,1,4,3,2,1,4,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,4,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,3,3,2
"8203",3,3,4,2,1,1,3,4,3,4,2,1,3,1,4,3,2,1,1,4,1,1,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,3,4,3,2,3,2,4,3,2,1,4,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,4,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,1,3,2
"8204",3,3,4,2,1,1,3,4,3,4,2,1,3,1,4,3,2,3,1,4,1,1,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,3,4,3,2,3,2,4,3,2,1,4,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,4,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,3,3,2
"8205",3,3,4,2,1,1,3,4,3,4,2,1,3,1,4,3,2,3,1,4,1,1,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,3,4,3,2,3,2,4,3,2,1,4,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,4,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,3,3,2
"8206",3,3,4,2,1,1,3,4,3,4,2,1,3,1,4,3,2,3,1,4,1,1,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,3,4,3,2,3,2,4,3,2,1,4,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,4,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,4,3,2
"8207",3,3,4,2,1,1,3,4,3,4,2,1,3,1,4,3,2,3,1,4,1,1,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,3,4,3,2,3,2,4,3,2,1,4,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,4,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,4,3,2
"8208",3,3,4,2,1,1,3,4,3,4,2,1,3,1,4,3,2,4,1,4,1,1,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,3,4,3,2,3,2,4,3,2,1,4,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,4,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,4,3,2
"8209",3,3,4,2,1,1,3,4,3,4,2,1,3,1,4,3,2,4,1,4,1,1,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,3,4,3,2,3,2,4,3,2,1,4,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,4,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,4,3,2
"8210",3,3,4,2,1,1,3,4,3,4,2,1,3,1,4,3,2,4,1,4,1,1,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,3,4,3,2,3,1,4,3,2,1,4,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,4,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,3,3,2
"8211",3,3,4,2,1,1,3,4,3,4,2,1,3,1,4,3,2,4,1,4,1,1,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,3,4,3,2,3,2,4,3,2,1,4,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,4,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,3,3,2
"8212",3,3,4,2,1,1,3,4,3,4,2,1,3,1,4,3,2,3,1,4,1,1,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,3,4,3,2,3,2,4,3,2,1,4,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,4,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,3,3,2
"8213",3,3,4,2,1,1,3,4,3,4,2,1,3,1,4,3,2,3,1,4,1,1,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,3,4,3,2,3,2,4,3,2,1,4,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,4,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,4,3,2
"8214",3,3,4,2,1,1,3,4,3,4,2,1,3,1,4,3,2,3,1,4,1,1,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,3,4,3,2,3,2,4,3,2,1,3,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,4,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,4,3,2
"8215",3,3,4,2,1,1,3,4,3,4,2,1,3,1,4,3,2,3,1,4,1,1,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,3,4,3,2,3,2,4,3,2,1,4,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,4,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,4,3,2
"8216",3,3,4,2,1,1,3,4,3,4,2,1,3,1,4,3,2,3,1,4,1,1,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,3,4,3,2,3,2,4,3,2,1,4,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,4,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,4,3,2
"8217",3,3,4,2,1,1,3,4,3,4,2,1,3,1,4,3,2,4,1,4,1,1,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,3,4,3,2,3,2,4,3,2,1,4,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,4,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,4,3,2
